Timestamp,num_ues,IMSI,RNTI,Unnamed: 4,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,Unnamed: 10,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,Unnamed: 18,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,Unnamed: 28,sum_requested_prbs,sum_granted_prbs,Unnamed: 31,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1617070933726,6,1010123456002,82,,1,2,5,1,0,,9.57377,183,107,0.142624,54,0,6.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,864,221,,0,0,0,0.0
1617070933975,6,1010123456002,82,,1,2,5,1,0,,11.1667,198,11,0.162281,54,0,6.83333,,0.0,3,0,0.1,1,0.0,0,0.0,31,,776,225,,0,0,0,0.0
1617070934225,6,1010123456002,82,,1,2,5,1,0,,7.28261,230,0,0.157205,68,0,5.25,,9.11539,26,0,0.1,7,57.1429,0,8.33175,31,,3054,305,,0,0,0,6.53846
1617070934475,6,1010123456002,82,,1,2,5,1,0,,7.70769,130,114,0.0862651,37,0,6.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,710,159,,0,0,0,0.0
1617070934725,6,1010123456002,82,,1,2,5,1,0,,6.68182,154,0,0.0870683,46,0,6.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1095,189,,0,0,0,0.0
1617070934976,6,1010123456002,82,,1,2,5,1,0,,5.51274,314,0,0.153152,88,0,4.33333,,14.8163,49,0,0.11984,16,75.0,0,9.0561,31,,698,402,,0,0,0,7.2449
1617070935225,6,1010123456002,82,,1,2,5,1,0,,4.89494,257,620,0.132273,75,0,7.4,,16.0,38,0,0.0,12,100.0,0,0.732765,0,,2137,363,,0,0,0,10.0
1617070935475,6,1010123456002,82,,1,2,5,1,0,,9.16912,136,0,0.102747,40,0,6.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,496,156,,0,0,0,0.0
1617070935725,6,1010123456002,82,,1,2,5,1,0,,10.0876,137,0,0.106635,37,0,5.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,703,161,,0,0,0,0.0
1617070935975,6,1010123456002,82,,1,2,5,1,0,,3.38944,303,0,0.113189,89,0,5.42857,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1913,406,,0,0,0,0.0
1617070936225,6,1010123456002,82,,1,2,5,1,0,,3.632,250,0,0.100755,70,0,6.2,,7.76923,52,0,0.1,15,80.0,0,7.97925,31,,1618,336,,0,0,0,8.0
1617070936475,6,1010123456002,82,,1,2,5,1,0,,10.7477,107,0,0.0844337,29,0,7.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,472,118,,0,0,0,0.0
1617070936725,6,1010123456002,82,,1,2,5,1,0,,8.51659,211,0,0.131791,61,0,6.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,891,237,,0,0,0,0.0
1617070936975,6,1010123456002,82,,1,2,5,1,0,,11.6164,159,0,0.129735,47,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,458,163,,0,0,0,0.0
1617070937225,6,1010123456002,82,,1,2,5,1,0,,11.1343,216,37,0.166233,60,0,7.0,,8.28571,21,0,0.1,7,57.1429,0,4.26211,31,,720,230,,0,0,0,6.14286
1617070937475,6,1010123456002,82,,1,2,5,1,0,,11.3353,170,0,0.149751,48,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,2205,200,,0,0,0,0.0
1617070937725,6,1010123456002,82,,1,2,5,1,0,,10.7302,126,0,0.106956,34,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,936,153,,0,0,0,0.0
1617070937976,6,1010123456002,82,,1,2,5,1,0,,6.09231,195,0,0.119392,58,0,7.0,,0.0,3,512,0.1,1,0.0,0,0.0,31,,538,249,,0,0,0,0.0
1617070938226,6,1010123456002,82,,1,2,5,1,0,,12.1616,99,0,0.112161,27,0,8.0,,14.8985,69,0,0.215068,22,72.7273,0,8.42723,31,,577,134,,0,0,0,7.52174
1617070938475,6,1010123456002,82,,1,2,5,1,0,,9.26515,132,158,0.103871,40,0,6.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1451,152,,0,0,0,0.0
1617070938726,6,1010123456002,82,,1,2,5,1,0,,8.80263,152,243,0.1072,36,0,6.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,935,176,,0,0,0,0.0
1617070938976,6,1010123456002,82,,1,2,5,1,0,,7.94737,133,0,0.086528,42,0,7.16667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,463,166,,0,0,0,0.0
1617070939225,6,1010123456002,82,,1,2,5,1,0,,10.3971,136,0,0.133076,45,0,7.0,,14.8434,83,0,0.1,27,88.8889,0,6.10429,31,,582,173,,0,0,0,8.91566
1617070939475,6,1010123456002,82,,1,2,5,1,0,,8.99479,192,158,0.135647,55,0,6.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,634,224,,0,0,0,0.0
1617070939725,6,1010123456002,82,,1,2,5,1,0,,10.3731,134,0,0.118426,37,0,7.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,609,168,,0,0,0,0.0
1617070939976,6,1010123456002,82,,1,2,5,1,0,,12.1079,139,0,0.13904,41,0,8.16667,,8.57143,14,200,0.1,5,80.0,0,8.5891,31,,358,158,,0,0,0,7.42857
1617070940226,6,1010123456002,82,,1,2,5,1,0,,12.5882,102,0,0.096608,31,0,8.5,,0.1,6,0,0.1,2,0.0,0,10.1125,0,,159,105,,0,0,0,1.0
1617070940475,6,1010123456002,82,,1,2,5,1,0,,8.4902,204,0,0.124241,56,0,6.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1308,246,,0,0,0,0.0
1617070940725,6,1010123456002,82,,1,2,5,1,0,,6.29918,244,0,0.138667,70,0,6.16667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1152,311,,0,0,0,0.0
1617070940975,6,1010123456002,82,,1,2,5,1,0,,6.03187,251,6,0.121703,70,0,5.28571,,0.0,3,0,0.1,1,0.0,0,0.0,31,,2268,330,,0,0,0,0.0
1617070941226,6,1010123456002,82,,1,2,5,1,0,,11.8629,124,73,0.109824,37,0,7.8,,8.17241,29,0,0.1,8,50.0,0,11.2451,31,,455,125,,0,0,0,5.96552
1617070941475,6,1010123456002,82,,1,2,5,1,0,,12.1229,122,0,0.122249,36,0,9.16667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,976,143,,0,0,0,0.0
1617070941726,6,1010123456002,82,,1,2,5,1,0,,4.48256,172,158,0.077344,48,0,6.16667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1374,225,,0,0,0,0.0
1617070941976,6,1010123456002,82,,1,2,5,1,0,,11.3088,136,0,0.137056,39,0,7.83333,,0.0,3,0,0.1,1,0.0,0,0.0,31,,1023,164,,0,0,0,0.0
1617070942225,6,1010123456002,82,,1,2,5,1,0,,11.2195,123,0,0.104803,35,0,7.0,,13.2857,7,0,0.1,2,0.0,0,31.0971,0,,964,143,,0,0,0,1.0
1617070942475,6,1010123456002,82,,1,2,5,1,0,,7.78761,113,136,0.0832771,33,0,6.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,771,139,,0,0,0,0.0
1617070942726,6,1010123456002,82,,1,2,5,1,0,,5.88043,276,0,0.13648,78,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1359,359,,0,0,0,0.0
1617070942975,6,1010123456002,82,,1,2,5,1,0,,10.9839,186,0,0.165044,53,0,7.16667,,0.0,3,512,0.1,1,0.0,0,0.0,31,,1397,229,,0,0,0,0.0
1617070943225,6,1010123456002,82,,1,2,5,1,0,,11.6111,108,272,0.108241,34,0,7.5,,13.2857,7,0,0.1,2,0.0,0,29.84,31,,1035,126,,0,0,0,1.0
1617070943475,6,1010123456002,82,,1,2,5,1,0,,11.6276,145,0,0.134169,41,0,7.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,524,163,,0,0,0,0.0
1617070943725,6,1010123456002,82,,1,2,5,1,0,,2.48509,369,2154,0.112932,97,0,4.16667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,615,492,,0,0,0,0.0
1617070943976,6,1010123456002,82,,1,2,5,1,0,,8.05021,239,0,0.184768,77,0,6.83333,,0.0,3,512,0.1,1,0.0,0,0.0,31,,437,298,,0,0,0,0.0
1617070944225,6,1010123456002,82,,1,2,5,1,0,,11.5573,131,0,0.0929478,34,0,7.2,,9.48148,27,0,0.1,7,57.1429,0,6.28703,0,,339,138,,0,0,0,6.44444
1617070944476,6,1010123456002,82,,1,2,5,1,0,,5.42222,315,0,0.16448,91,0,4.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1640,418,,0,0,0,0.0
1617070944726,6,1010123456002,82,,1,2,5,1,0,,10.2039,152,37,0.136704,46,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,920,187,,0,0,0,0.0
1617070944976,6,1010123456002,82,,1,2,5,1,0,,12.1856,97,121,0.100608,28,0,7.4,,0.0,0,0,0.0,0,0.0,0,0.0,0,,452,113,,0,0,0,0.0
1617070945225,6,1010123456002,82,,1,2,5,1,0,,6.31633,196,158,0.10355,53,0,6.2,,10.3784,37,0,0.1,11,72.7273,0,7.37348,31,,1968,263,,0,0,0,7.32432
1617070945475,6,1010123456002,82,,1,2,5,1,0,,7.28182,220,0,0.141847,66,0,5.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1466,271,,0,0,0,0.0
1617070945725,6,1010123456002,82,,1,2,5,1,0,,3.95035,423,0,0.132627,116,0,5.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,2550,549,,0,0,0,0.0
1617070945976,6,1010123456002,82,,1,2,5,1,0,,4.8223,287,406,0.136896,85,0,5.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,2449,392,,0,0,0,0.0
1617070946226,6,1010123456002,82,,1,2,5,1,0,,4.35,200,0,0.085184,61,0,5.0,,9.0,24,0,0.1,8,50.0,0,7.84814,31,,1172,286,,0,0,0,5.5
1617070946476,6,1010123456002,82,,1,2,5,1,0,,11.1494,87,227,0.075232,26,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,459,105,,0,0,0,0.0
1617070946725,6,1010123456002,82,,1,2,5,1,0,,4.72807,228,59,0.105157,58,0,5.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1157,292,,0,0,0,0.0
1617070946976,6,1010123456002,82,,1,2,5,1,0,,9.71981,207,6,0.163968,65,0,7.2,,0.0,0,512,0.0,0,0.0,0,0.0,0,,1597,252,,0,0,0,0.0
1617070947225,6,1010123456002,82,,1,2,5,1,0,,9.82667,150,158,0.134683,44,0,6.8,,8.2,10,0,0.1,3,0.0,0,30.0166,31,,1001,185,,0,0,0,1.0
1617070947475,6,1010123456002,82,,1,2,5,1,0,,9.70861,151,722,0.136064,43,0,7.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,2267,212,,0,0,0,0.0
1617070947725,6,1010123456002,82,,1,2,5,1,0,,11.2761,134,37,0.128867,39,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,2103,170,,0,0,0,0.0
1617070947976,6,1010123456002,82,,1,2,5,1,0,,7.42105,171,0,0.108032,46,0,5.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,2386,225,,0,0,0,0.0
1617070948225,6,1010123456002,82,,1,2,5,1,0,,10.2957,115,0,0.0944257,33,0,7.16667,,9.63333,30,0,0.1,8,50.0,0,12.7861,31,,692,139,,0,0,0,5.8
1617070948475,6,1010123456002,82,,1,2,5,1,0,,5.33712,264,325,0.145863,75,0,6.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,600,347,,0,0,0,0.0
1617070948725,6,1010123456002,82,,1,2,5,1,0,,8.30303,198,1112,0.149108,59,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1763,252,,0,0,0,0.0
1617070948975,6,1010123456002,82,,1,2,5,1,0,,9.53125,160,37,0.131309,46,0,6.4,,15.0,4,0,0.1,1,0.0,0,30.293,31,,2097,208,,0,0,0,1.0
1617070949225,6,1010123456002,82,,1,2,5,1,0,,8.95673,208,0,0.141205,61,0,6.5,,13.7143,7,0,0.1,2,0.0,0,30.9089,0,,970,239,,0,0,0,1.0
1617070949475,6,1010123456002,82,,1,2,5,1,0,,13.7037,108,0,0.11804,28,0,9.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,445,127,,0,0,0,0.0
1617070949725,6,1010123456002,82,,1,2,5,1,0,,10.2357,157,0,0.14294,48,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1290,187,,0,0,0,0.0
1617070949975,6,1010123456002,82,,1,2,5,1,0,,10.7912,91,158,0.0858795,26,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,503,112,,0,0,0,0.0
1617070950225,6,1010123456002,82,,1,2,5,1,0,,8.72903,155,158,0.112739,44,0,6.4,,13.2857,7,0,0.1,2,0.0,0,29.9116,31,,943,188,,0,0,0,1.0
1617070950475,6,1010123456002,82,,1,2,5,1,0,,10.8174,115,158,0.0967711,33,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,425,134,,0,0,0,0.0
1617070950725,6,1010123456002,82,,1,2,5,1,0,,12.434,159,0,0.149462,42,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,650,175,,0,0,0,0.0
1617070950976,6,1010123456002,82,,1,2,5,1,0,,6.81977,172,158,0.1192,51,0,6.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,428,219,,0,0,0,0.0
1617070951225,6,1010123456002,82,,1,2,5,1,0,,12.8516,128,0,0.134554,36,0,8.33333,,12.5,18,0,0.1,5,80.0,0,5.79784,31,,616,153,,0,0,0,8.5
1617070951475,6,1010123456002,82,,1,2,5,1,0,,7.37572,173,0,0.107952,49,0,5.75,,0.0,0,0,0.0,0,0.0,0,0.0,0,,853,218,,0,0,0,0.0
1617070951725,6,1010123456002,82,,1,2,5,1,0,,10.8166,169,507,0.149141,49,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1569,203,,0,0,0,0.0
1617070951975,6,1010123456002,82,,1,2,5,1,0,,7.30041,243,315,0.16196,70,0,5.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1270,309,,0,0,0,0.0
1617070952225,6,1010123456002,82,,1,2,5,1,0,,7.94712,208,471,0.135936,61,0,7.0,,9.28,25,0,0.1,7,57.1429,0,10.5313,31,,740,258,,0,0,0,6.04
1617070952476,6,1010123456002,82,,1,2,5,1,0,,10.6686,175,64,0.151968,49,0,7.16667,,0.0,3,0,0.1,1,0.0,0,0.0,31,,1121,221,,0,0,0,0.0
1617070952725,6,1010123456002,82,,1,2,5,1,0,,10.3816,152,30,0.128771,42,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,730,182,,0,0,0,0.0
1617070952976,6,1010123456002,82,,1,2,5,1,0,,10.0,168,0,0.137952,47,0,6.85714,,8.0,11,0,0.1,3,0.0,0,31.0438,31,,915,206,,0,0,0,1.0
1617070953225,6,1010123456002,82,,1,2,5,1,0,,10.2081,149,158,0.143647,47,0,7.0,,15.0,4,0,0.1,1,0.0,0,28.6552,0,,1170,187,,0,0,0,1.0
1617070953476,6,1010123456002,82,,1,2,5,1,0,,8.74257,202,70,0.136768,49,0,7.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1087,247,,0,0,0,0.0
1617070953725,6,1010123456002,82,,1,2,5,1,0,,2.93631,314,308,0.0913414,95,0,5.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1923,399,,0,0,0,0.0
1617070953976,6,1010123456002,82,,1,2,5,1,0,,9.68254,126,0,0.1112,39,0,7.4,,0.0,3,512,0.1,1,0.0,0,0.0,31,,536,153,,0,0,0,0.0
1617070954225,6,1010123456002,82,,1,2,5,1,0,,9.66839,193,0,0.160064,55,0,6.33333,,16.0,15,0,0.0,4,100.0,0,1.88572,0,,1952,254,,0,0,0,10.0
1617070954475,6,1010123456002,82,,1,2,5,1,0,,9.93571,140,0,0.116916,42,0,7.0,,0.1,7,0,0.1,2,0.0,0,2.71493,31,,627,163,,0,0,0,1.0
1617070954725,6,1010123456002,82,,1,2,5,1,0,,10.4681,141,158,0.127229,39,0,7.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,789,167,,0,0,0,0.0
1617070954976,6,1010123456002,82,,1,2,5,1,0,,13.5227,88,0,0.09136,25,0,9.28571,,0.0,0,0,0.0,0,0.0,0,0.0,0,,352,97,,0,0,0,0.0
1617070955225,6,1010123456002,82,,1,2,5,1,0,,10.2241,116,353,0.0862008,31,0,7.0,,8.7,10,0,0.1,3,0.0,0,29.4387,31,,750,134,,0,0,0,1.0
1617070955476,6,1010123456002,82,,1,2,5,1,0,,10.4696,115,0,0.110528,34,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,442,149,,0,0,0,0.0
1617070955725,6,1010123456002,82,,1,2,5,1,0,,9.23711,194,0,0.135582,53,0,6.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1641,241,,0,0,0,0.0
1617070955976,6,1010123456002,82,,1,2,5,1,0,,5.66216,148,263,0.095456,43,0,5.57143,,15.0,4,0,0.1,1,0.0,0,28.8221,31,,642,195,,0,0,0,1.0
1617070956225,6,1010123456002,82,,1,2,5,1,0,,6.25,208,0,0.12257,61,0,8.5,,15.0,15,0,0.0,4,100.0,0,2.08301,0,,659,260,,0,0,0,10.0
1617070956475,6,1010123456002,82,,1,2,5,1,0,,9.54264,129,0,0.123631,38,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1037,164,,0,0,0,0.0
1617070956725,6,1010123456002,82,,1,2,5,1,0,,11.957,93,0,0.0959036,27,0,8.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,525,111,,0,0,0,0.0
1617070956975,6,1010123456002,82,,1,2,5,1,0,,7.41364,220,158,0.136,62,0,6.66667,,0.0,3,0,0.1,1,0.0,0,0.0,31,,1259,279,,0,0,0,0.0
1617070957226,6,1010123456002,82,,1,2,5,1,0,,11.0,107,0,0.108,31,0,8.0,,13.2857,7,0,0.1,2,0.0,0,32.5754,31,,414,126,,0,0,0,1.0
1617070957475,6,1010123456002,82,,1,2,5,1,0,,5.608,250,0,0.121863,72,0,6.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1020,311,,0,0,0,0.0
1617070957726,6,1010123456002,82,,1,2,5,1,0,,10.7879,99,0,0.080928,25,0,7.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,437,122,,0,0,0,0.0
1617070957975,6,1010123456002,82,,1,2,5,1,0,,10.3636,110,0,0.107116,35,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,576,135,,0,0,0,0.0
1617070958226,6,1010123456002,82,,1,2,5,1,0,,9.65385,104,853,0.087008,28,0,7.0,,7.5,24,0,0.1,8,50.0,0,9.5734,31,,885,133,,0,0,0,4.91667
1617070958475,6,1010123456002,82,,1,2,5,1,0,,6.21032,252,0,0.155116,74,0,5.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1625,348,,0,0,0,0.0
1617070958725,6,1010123456002,82,,1,2,5,1,0,,10.2286,140,148,0.1271,33,0,7.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1129,174,,0,0,0,0.0
1617070958975,6,1010123456002,82,,1,2,5,1,0,,7.98092,262,0,0.178313,79,0,6.4,,0.0,12,0,0.0,4,100.0,0,0.0,0,,1421,331,,0,0,0,0.0
1617070959225,6,1010123456002,82,,1,2,5,1,0,,10.8991,109,240,0.0963855,30,0,7.0,,0.1,4,0,0.1,1,0.0,0,24.9505,0,,1376,139,,0,0,0,1.0
1617070959475,6,1010123456002,82,,1,2,5,1,0,,13.1087,92,0,0.0920482,27,0,8.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,260,95,,0,0,0,0.0
1617070959725,6,1010123456002,82,,1,2,5,1,0,,10.515,167,230,0.144,46,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1108,203,,0,0,0,0.0
1617070959975,6,1010123456002,82,,1,2,5,1,0,,10.0696,158,0,0.133205,46,0,6.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1675,197,,0,0,0,0.0
1617070960225,6,1010123456002,82,,1,2,5,1,0,,11.1333,165,0,0.128321,45,0,7.2,,8.86957,23,0,0.1,7,57.1429,0,8.10033,31,,671,188,,0,0,0,5.69565
1617070960476,6,1010123456002,82,,1,2,5,1,0,,7.05446,202,503,0.14144,57,0,5.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,982,260,,0,0,0,0.0
1617070960726,6,1010123456002,82,,1,2,5,1,0,,8.00599,167,628,0.111072,53,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,839,202,,0,0,0,0.0
1617070960975,6,1010123456002,82,,1,2,5,1,0,,6.88038,209,121,0.139791,58,0,6.33333,,11.9545,22,0,0.1,6,33.3333,0,20.3862,31,,1172,272,,0,0,0,3.86364
1617070961225,6,1010123456002,82,,1,2,5,1,0,,8.37405,131,989,0.0940402,35,0,6.0,,0.0,8,0,0.1,3,66.6667,0,0.0,0,,1391,164,,0,0,0,0.0
1617070961476,6,1010123456002,82,,1,2,5,1,0,,6.24436,266,194,0.158816,76,0,5.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1714,367,,0,0,0,0.0
1617070961725,6,1010123456002,82,,1,2,5,1,0,,12.512,125,0,0.115952,38,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,377,132,,0,0,0,0.0
1617070961975,6,1010123456002,82,,1,2,5,1,0,,8.08571,175,0,0.0971566,45,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,680,213,,0,0,0,0.0
1617070962226,6,1010123456002,82,,1,2,5,1,0,,11.5543,184,0,0.144288,56,0,7.33333,,0.1,9,0,0.1,3,0.0,0,1.26565,31,,428,185,,0,0,0,1.0
1617070962476,6,1010123456002,82,,1,2,5,1,0,,11.6396,111,158,0.101984,33,0,7.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,401,123,,0,0,0,0.0
1617070962726,6,1010123456002,82,,1,2,5,1,0,,6.10638,235,0,0.154848,66,0,7.4,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1591,311,,0,0,0,0.0
1617070962975,6,1010123456002,82,,1,2,5,1,0,,10.1221,131,147,0.116691,38,0,6.4,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1004,152,,0,0,0,0.0
1617070963225,6,1010123456002,82,,1,2,5,1,0,,6.36145,249,0,0.127807,72,0,7.2,,0.1,11,0,0.1,3,0.0,0,2.5049,31,,1672,310,,0,0,0,1.63636
1617070963475,6,1010123456002,82,,1,2,5,1,0,,5.99213,254,337,0.121735,68,0,5.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1493,317,,0,0,0,0.0
1617070963726,6,1010123456002,82,,1,2,5,1,0,,10.4808,104,0,0.087296,36,0,9.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,221,123,,0,0,0,0.0
1617070963975,6,1010123456002,82,,1,2,5,1,0,,10.9655,116,121,0.105831,31,0,8.16667,,0.1,4,512,0.1,1,0.0,0,26.7316,31,,1216,145,,0,0,0,1.0
1617070964226,6,1010123456002,82,,1,2,5,1,0,,11.4464,168,0,0.1496,49,0,8.75,,13.2857,7,0,0.1,2,0.0,0,29.3514,31,,881,196,,0,0,0,1.0
1617070964475,6,1010123456002,82,,1,2,5,1,0,,12.047,149,0,0.13857,43,0,8.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,339,155,,0,0,0,0.0
1617070964725,6,1010123456002,82,,1,2,5,1,0,,6.455,200,0,0.115791,60,0,6.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,419,251,,0,0,0,0.0
1617070964976,6,1010123456002,82,,1,2,5,1,0,,10.5353,170,37,0.158528,49,0,7.71429,,0.0,3,512,0.1,1,0.0,0,0.0,31,,949,207,,0,0,0,0.0
1617070965225,6,1010123456002,82,,1,2,5,1,0,,11.252,127,471,0.0983454,37,0,6.83333,,0.0,11,0,0.0,4,100.0,0,0.0,0,,281,129,,0,0,0,0.0
1617070965475,6,1010123456002,82,,1,2,5,1,0,,11.0614,114,0,0.103582,32,0,7.5,,0.1,7,0,0.1,2,0.0,0,4.09587,31,,640,139,,0,0,0,1.0
1617070965725,6,1010123456002,82,,1,2,5,1,0,,9.96354,192,158,0.160161,56,0,7.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,672,212,,0,0,0,0.0
1617070965976,6,1010123456002,82,,1,2,5,1,0,,6.58974,234,350,0.135744,66,0,6.14286,,0.0,3,0,0.1,1,0.0,0,0.0,31,,1315,305,,0,0,0,0.0
1617070966226,6,1010123456002,82,,1,2,5,1,0,,11.2333,150,0,0.157056,45,0,8.0,,9.11539,26,0,0.1,7,57.1429,0,7.48218,31,,2101,195,,0,0,0,6.69231
1617070966475,6,1010123456002,82,,1,2,5,1,0,,11.8689,122,0,0.116691,34,0,7.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,664,143,,0,0,0,0.0
1617070966725,6,1010123456002,82,,1,2,5,1,0,,9.30968,155,0,0.123598,43,0,7.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,578,187,,0,0,0,0.0
1617070966976,6,1010123456002,82,,1,2,5,1,0,,8.819,221,0,0.150304,64,0,7.28571,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1124,256,,0,0,0,0.0
1617070967226,6,1010123456002,82,,1,2,5,1,0,,10.1198,167,882,0.136739,45,0,6.75,,7.38462,26,0,0.1,7,57.1429,0,7.44394,31,,1523,213,,0,0,0,6.53846
1617070967475,6,1010123456002,82,,1,2,5,1,0,,7.03788,132,0,0.0835341,40,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,874,173,,0,0,0,0.0
1617070967726,6,1010123456002,82,,1,2,5,1,0,,11.0449,156,0,0.132832,42,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1502,188,,0,0,0,0.0
1617070967976,6,1010123456002,82,,1,2,5,1,0,,11.0854,82,0,0.058528,22,0,7.66667,,0.1,4,0,0.1,1,0.0,0,24.9638,31,,363,97,,0,0,0,1.0
1617070968225,6,1010123456002,82,,1,2,5,1,0,,7.57778,135,129,0.119904,35,0,6.4,,8.86957,23,0,0.1,7,57.1429,0,11.8225,31,,1524,177,,0,0,0,5.69565
1617070968475,6,1010123456002,82,,1,2,5,1,0,,3.18671,316,252,0.115149,93,0,6.75,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1633,427,,0,0,0,0.0
1617070968725,6,1010123456002,82,,1,2,5,1,0,,5.89899,198,0,0.111197,61,0,6.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1154,256,,0,0,0,0.0
1617070968976,6,1010123456002,82,,1,2,5,1,0,,9.18182,143,158,0.102848,41,0,7.16667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,884,173,,0,0,0,0.0
1617070969226,6,1010123456002,82,,1,2,5,1,0,,10.8513,195,0,0.17472,57,0,8.0,,0.235294,34,0,0.1,10,0.0,0,6.55339,31,,1331,252,,0,0,0,1.35294
1617070969475,6,1010123456002,82,,1,2,5,1,0,,11.4563,103,0,0.110361,29,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,1191,128,,0,0,0,0.0
1617070969725,6,1010123456002,82,,1,2,5,1,0,,7.62397,242,0,0.152707,69,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,422,304,,0,0,0,0.0
